seqnames	start	end	width	strand	V4	V5	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr11	117817448	117818231	784	*	PEAK_000000009237	2.55942	Distal Intergenic	11	117771356	117800168	28813	2	84000	uc001prs.2	-17280	ENSG00000137747	TMPRSS13	transmembrane protease, serine 13
chr11	117923990	117924582	593	*	PEAK_000000007668	2.77677	Intron (uc001prx.1/100526771, intron 1 of 3)	11	117947727	117990556	42830	1	56649	uc009yzu.3	-23145	ENSG00000137648	TMPRSS4	transmembrane protease, serine 4
chr11	118015706	118016496	791	*	PEAK_000000001630	3.66015	Promoter (<=1kb)	11	118004092	118016184	12093	2	6330	uc010rxu.2	0	ENSG00000177098	SCN4B	sodium voltage-gated channel beta subunit 4
chr11	118042360	118042918	559	*	PEAK_000000000608	4.06681	Intron (uc001psf.2/6327, intron 3 of 3)	11	118033519	118047337	13819	2	6327	uc001psf.2	4419	ENSG00000149575	SCN2B	sodium voltage-gated channel beta subunit 2
chr11	118068146	118069251	1106	*	PEAK_000000009086	2.58777	3' UTR	11	118064442	118074951	10510	2	120425	uc001psg.2	5700	ENSG00000160593	JAML	junction adhesion molecule like
chr11	118359054	118359738	685	*	PEAK_000000003110	3.3433	Exon (uc001pta.3/4297, exon 11 of 36)	11	118352430	118355029	2600	1	4297	uc009zab.1	6624	ENSG00000118058	KMT2A	lysine methyltransferase 2A
chr11	118436432	118437074	643	*	PEAK_000000003683	3.25728	Promoter (<=1kb)	11	118415243	118436791	21549	2	56912	uc001pto.2	0	ENSG00000118096	IFT46	intraflagellar transport 46
chr11	118481659	118482058	400	*	PEAK_000000006542	2.90357	Intron (uc001ptr.2/23187, intron 1 of 23)	11	118478451	118528748	50298	1	23187	uc001ptu.2	3208	ENSG00000019144	PHLDB1	pleckstrin homology like domain family B member 1
chr11	118529825	118530813	989	*	PEAK_000000002237	3.51392	Exon (uc001pty.1/11181, exon 11 of 16)	11	118512757	118515409	2653	1	23187	uc010ryj.1	17068	ENSG00000019144	PHLDB1	pleckstrin homology like domain family B member 1
chr11	118560304	118561350	1047	*	PEAK_000000000062	5.00672	Distal Intergenic	11	118528942	118550381	21440	2	11181	uc001pty.1	-9923	ENSG00000118094	TREH	trehalase
chr11	118777454	118778265	812	*	PEAK_000000008533	2.66886	Exon (uc001pug.3/283149, exon 3 of 8)	11	118781417	118781496	80	1	100616376	uc021qrh.1	-3152	ENSG00000264211	MIR4492	microRNA 4492
chr11	118797021	118802398	5378	*	PEAK_000000002967	3.36833	Distal Intergenic	11	118766851	118781613	14763	2	283149	uc001pug.3	-15408	ENSG00000186174	BCL9L	B-cell CLL/lymphoma 9-like
chr11	118827225	118827860	636	*	PEAK_000000005563	3.01525	Promoter (<=1kb)	11	118827008	118829269	2262	1	7379	uc001puh.3	217	ENSG00000110375	UPK2	uroplakin 2
chr11	119015419	119015947	529	*	PEAK_000000005884	2.97718	Distal Intergenic	11	119019750	119033374	13625	1	64137	uc001pvs.3	-3803	ENSG00000172350	ABCG4	ATP binding cassette subfamily G member 4
chr11	119039214	119039722	509	*	PEAK_000000004083	3.20574	Promoter (<=1kb)	11	119039437	119052066	12630	1	79671	uc010rzc.1	0	ENSG00000160703	NLRX1	NLR family member X1
chr11	119076180	119076970	791	*	PEAK_000000001413	3.72067	Promoter (<=1kb)	11	119076986	119178859	101874	1	867	uc001pwe.4	-16	ENSG00000110395	CBL	Cbl proto-oncogene, E3 ubiquitin protein ligase
chr11	119192348	119194737	2390	*	PEAK_000000006869	2.8687	Distal Intergenic	11	119179234	119187840	8607	2	4162	uc001pwf.3	-4508	ENSG00000076706	MCAM	melanoma cell adhesion molecule
chr11	119208798	119209459	662	*	PEAK_000000002430	3.46826	Downstream (<1kb)	11	119205210	119208024	2815	1	79102	uc001pwh.3	3588	ENSG00000173456	RNF26	ring finger protein 26
chr11	119226911	119227674	764	*	PEAK_000000003695	3.25587	3' UTR	11	119225925	119234892	8968	2	9099	uc001pwl.4	7218	ENSG00000036672	USP2	ubiquitin specific peptidase 2
chr11	119242639	119243038	400	*	PEAK_000000009545	2.48776	Intron (uc001pwm.4/9099, intron 11 of 12)	11	119225925	119234892	8968	2	9099	uc001pwl.4	-7747	ENSG00000036672	USP2	ubiquitin specific peptidase 2
chr11	119244976	119245478	503	*	PEAK_000000004609	3.13339	Intron (uc001pwm.4/9099, intron 12 of 12)	11	119225925	119252436	26512	2	9099	uc001pwm.4	6958	ENSG00000036672	USP2	ubiquitin specific peptidase 2
chr11	119252165	119252638	474	*	PEAK_000000006608	2.89689	Promoter (<=1kb)	11	119252488	119369944	117457	1	100499227	uc001pwo.3	0	NA	USP2-AS1	USP2 antisense RNA 1 (head to head)
chr11	119260707	119261172	466	*	PEAK_000000004661	3.12704	Intron (uc001pwo.3/100499227, intron 1 of 3)	11	119252488	119369944	117457	1	100499227	uc001pwo.3	8219	NA	USP2-AS1	USP2 antisense RNA 1 (head to head)
chr11	119344856	119345918	1063	*	PEAK_000000007465	2.804	Intron (uc001pwo.3/100499227, intron 3 of 3)	11	119288655	119294246	5592	2	7070	uc001pwr.3	-50610	ENSG00000154096	THY1	Thy-1 cell surface antigen
chr11	119350282	119352510	2229	*	PEAK_000000009328	2.54117	Intron (uc001pwo.3/100499227, intron 3 of 3)	11	119288655	119294246	5592	2	7070	uc001pwr.3	-56036	ENSG00000154096	THY1	Thy-1 cell surface antigen
chr11	119404421	119405171	751	*	PEAK_000000006582	2.89946	Distal Intergenic	11	119288655	119294246	5592	2	7070	uc001pwr.3	-110175	ENSG00000154096	THY1	Thy-1 cell surface antigen
chr11	119493700	119494987	1288	*	PEAK_000000008848	2.62469	Distal Intergenic	11	119508808	119599435	90628	2	5818	uc001pwu.1	104448	ENSG00000110400	NECTIN1	nectin cell adhesion molecule 1
chr11	119536794	119537895	1102	*	PEAK_000000007754	2.76534	Intron (uc001pwu.1/5818, intron 3 of 7)	11	119508808	119599435	90628	2	5818	uc001pwu.1	61540	ENSG00000110400	NECTIN1	nectin cell adhesion molecule 1
chr11	119599909	119600749	841	*	PEAK_000000007352	2.81652	Promoter (<=1kb)	11	119508808	119599435	90628	2	5818	uc001pwu.1	-474	ENSG00000110400	NECTIN1	nectin cell adhesion molecule 1
chr11	119611927	119612897	971	*	PEAK_000000004123	3.20003	Distal Intergenic	11	119508808	119599435	90628	2	5818	uc001pwu.1	-12492	ENSG00000110400	NECTIN1	nectin cell adhesion molecule 1
chr11	119950252	119951186	935	*	PEAK_000000009653	2.46154	Distal Intergenic	11	119981994	119992701	10708	2	23650	uc001pwx.3	41515	ENSG00000137699	TRIM29	tripartite motif containing 29
chr11	119978742	119979681	940	*	PEAK_000000004819	3.10662	Downstream (2-3kb)	11	119981994	119992701	10708	2	23650	uc001pwx.3	13020	ENSG00000137699	TRIM29	tripartite motif containing 29
chr11	120042919	120044216	1298	*	PEAK_000000009810	2.40344	Distal Intergenic	11	119981994	120008863	26870	2	23650	uc001pwz.3	-34056	ENSG00000137699	TRIM29	tripartite motif containing 29
chr11	120173604	120174331	728	*	PEAK_000000002776	3.40578	Promoter (1-2kb)	11	120176197	120190653	14457	1	25833	uc001pxe.1	-1866	ENSG00000137709	POU2F3	POU class 2 homeobox 3
chr11	120381458	120382229	772	*	PEAK_000000004697	3.1226	Promoter (<=1kb)	11	120382468	120856969	474502	1	2900	uc001pxn.2	-239	ENSG00000149403	GRIK4	glutamate ionotropic receptor kainate type subunit 4
chr11	120530680	120531505	826	*	PEAK_000000003105	3.34468	Promoter (<=1kb)	11	120530978	120856969	325992	1	2900	uc009zax.1	0	ENSG00000149403	GRIK4	glutamate ionotropic receptor kainate type subunit 4
chr11	120585469	120586282	814	*	PEAK_000000006678	2.88945	Intron (uc001pxn.2/2900, intron 3 of 20)	11	120530978	120856969	325992	1	2900	uc009zax.1	54491	ENSG00000149403	GRIK4	glutamate ionotropic receptor kainate type subunit 4
chr11	120672764	120673609	846	*	PEAK_000000004140	3.19718	Exon (uc001pxn.2/2900, exon 4 of 21)	11	120530978	120856969	325992	1	2900	uc009zax.1	141786	ENSG00000149403	GRIK4	glutamate ionotropic receptor kainate type subunit 4
chr11	120800176	120800924	749	*	PEAK_000000008689	2.64934	Intron (uc001pxn.2/2900, intron 13 of 20)	11	120894803	120960354	65552	1	219899	uc009zay.3	-93879	ENSG00000154114	TBCEL	tubulin folding cofactor E-like
chr11	120823354	120824085	732	*	PEAK_000000004392	3.16313	Exon (uc001pxn.2/2900, exon 15 of 21)	11	120894803	120960354	65552	1	219899	uc009zay.3	-70718	ENSG00000154114	TBCEL	tubulin folding cofactor E-like
chr11	121462051	121462479	429	*	PEAK_000000005254	3.05266	Promoter (<=1kb)	11	121461128	121504471	43344	1	6653	uc010rzq.1	923	ENSG00000137642	SORL1	sortilin-related receptor, L(DLR class) A repeats containing
chr11	121526245	121527189	945	*	PEAK_000000008665	2.65209	Distal Intergenic	11	121461128	121504471	43344	1	6653	uc010rzq.1	65117	ENSG00000137642	SORL1	sortilin-related receptor, L(DLR class) A repeats containing
chr11	122073459	122074354	896	*	PEAK_000000004162	3.19447	Promoter (<=1kb)	11	121959811	122073770	113960	2	399959	uc009zba.2	0	NA	MIR100HG	mir-100-let-7a-2 cluster host gene
chr11	122085916	122086627	712	*	PEAK_000000006166	2.94442	Intron (uc009zbb.1/399959, intron 1 of 3)	11	121959811	122073770	113960	2	399959	uc009zba.2	-12146	NA	MIR100HG	mir-100-let-7a-2 cluster host gene
chr11	122376285	122376997	713	*	PEAK_000000000672	4.02381	Distal Intergenic	11	122051044	122238467	187424	2	399959	uc009zbb.1	-137818	NA	MIR100HG	mir-100-let-7a-2 cluster host gene
chr11	122451003	122452245	1243	*	PEAK_000000001853	3.60214	Distal Intergenic	11	122526398	122685187	158790	1	84959	uc001pyi.4	-74153	ENSG00000154127	UBASH3B	ubiquitin associated and SH3 domain containing B
chr11	122499415	122500090	676	*	PEAK_000000000332	4.31752	Distal Intergenic	11	122526398	122685187	158790	1	84959	uc001pyi.4	-26308	ENSG00000154127	UBASH3B	ubiquitin associated and SH3 domain containing B
chr11	122627026	122627695	670	*	PEAK_000000001700	3.63878	Intron (uc001pyi.4/84959, intron 1 of 13)	11	122709255	122743347	34093	1	56253	uc001pyj.3	-81560	ENSG00000109943	CRTAM	cytotoxic and regulatory T-cell molecule
chr11	122652105	122652702	598	*	PEAK_000000005308	3.04641	Intron (uc001pyi.4/84959, intron 4 of 13)	11	122709255	122743347	34093	1	56253	uc001pyj.3	-56553	ENSG00000109943	CRTAM	cytotoxic and regulatory T-cell molecule
chr11	122666271	122667411	1141	*	PEAK_000000002063	3.55103	Exon (uc001pyi.4/84959, exon 8 of 14)	11	122709255	122743347	34093	1	56253	uc001pyj.3	-41844	ENSG00000109943	CRTAM	cytotoxic and regulatory T-cell molecule
chr11	122891365	122892038	674	*	PEAK_000000001624	3.66122	Distal Intergenic	11	122888274	122890319	2046	1	341056	uc010rzt.2	3091	NA	LOC341056	SUMO1 activating enzyme subunit 1 pseudogene
chr11	122893714	122894188	475	*	PEAK_000000005585	3.01215	Distal Intergenic	11	122888274	122890319	2046	1	341056	uc010rzt.2	5440	NA	LOC341056	SUMO1 activating enzyme subunit 1 pseudogene
chr11	122973886	122974456	571	*	PEAK_000000001198	3.79474	Intron (uc001pyt.3/79827, intron 6 of 6)	11	122930522	122933186	2665	2	3312	uc010rzv.1	-40700	ENSG00000109971	HSPA8	heat shock protein family A (Hsp70) member 8
chr11	123117924	123118427	504	*	PEAK_000000009306	2.54556	Distal Intergenic	11	122943033	123066007	122975	2	79827	uc001pyt.3	-51917	ENSG00000166250	CLMP	CXADR-like membrane protein
chr11	123132050	123132855	806	*	PEAK_000000001260	3.77057	Distal Intergenic	11	122943033	123066007	122975	2	79827	uc001pyt.3	-66043	ENSG00000166250	CLMP	CXADR-like membrane protein
chr11	123382049	123382581	533	*	PEAK_000000006393	2.92021	Distal Intergenic	11	123396528	123493518	96991	1	57476	uc001pyw.2	-13947	ENSG00000023171	GRAMD1B	GRAM domain containing 1B
chr11	124538506	124539400	895	*	PEAK_000000005001	3.08332	5' UTR	11	124543740	124564687	20948	1	53340	uc001qap.3	-4340	ENSG00000064199	SPA17	sperm autoantigenic protein 17
chr11	124633223	124634050	828	*	PEAK_000000008517	2.67123	Promoter (<=1kb)	11	124622026	124632223	10198	2	90952	uc010sao.2	-1000	ENSG00000149564	ESAM	endothelial cell adhesion molecule
chr11	124706944	124707606	663	*	PEAK_000000008683	2.64977	Distal Intergenic	11	124735305	124751370	16066	1	64221	uc001qbc.3	-27699	ENSG00000154134	ROBO3	roundabout guidance receptor 3
chr11	125011628	125012027	400	*	PEAK_000000005470	3.02651	Distal Intergenic	11	125034559	125303285	268727	1	63876	uc001qbu.3	-22532	ENSG00000165495	PKNOX2	PBX/knotted 1 homeobox 2
chr11	125218470	125219130	661	*	PEAK_000000002164	3.5284	Intron (uc001qbu.3/63876, intron 3 of 12)	11	125281359	125303285	21927	1	63876	uc001qbv.3	-62229	ENSG00000165495	PKNOX2	PBX/knotted 1 homeobox 2
chr11	125273473	125275357	1885	*	PEAK_000000005998	2.96487	Intron (uc001qbu.3/63876, intron 7 of 12)	11	125281359	125303285	21927	1	63876	uc001qbv.3	-6002	ENSG00000165495	PKNOX2	PBX/knotted 1 homeobox 2
chr11	125298942	125299563	622	*	PEAK_000000009635	2.46709	Exon (uc001qbu.3/63876, exon 11 of 13)	11	125281359	125303285	21927	1	63876	uc001qbv.3	17583	ENSG00000165495	PKNOX2	PBX/knotted 1 homeobox 2
chr11	125322379	125323379	1001	*	PEAK_000000007793	2.76127	Intron (uc001qbx.3/9638, intron 3 of 9)	11	125281359	125303285	21927	1	63876	uc001qbv.3	41020	ENSG00000165495	PKNOX2	PBX/knotted 1 homeobox 2
chr11	125744335	125744948	614	*	PEAK_000000007156	2.83769	Distal Intergenic	11	125753509	125770541	17033	1	219844	uc009zbv.3	-8561	ENSG00000198331	HYLS1	hydrolethalus syndrome 1
chr11	126180158	126181494	1337	*	PEAK_000000005386	3.03679	Intron (uc001qdp.3/28960, intron 2 of 5)	11	126173647	126215644	41998	1	28960	uc001qdp.3	6511	ENSG00000110063	DCPS	decapping enzyme, scavenger
chr11	126310693	126311301	609	*	PEAK_000000005117	3.06892	3' UTR	11	126277129	126284536	7408	1	6484	uc001qdz.3	33564	ENSG00000110080	ST3GAL4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
chr11	126350537	126351264	728	*	PEAK_000000000641	4.04876	Intron (uc001qea.3/84623, intron 13 of 16)	11	126277129	126284536	7408	1	6484	uc001qdz.3	73408	ENSG00000110080	ST3GAL4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
chr11	126860189	126861123	935	*	PEAK_000000004442	3.15423	Promoter (1-2kb)	11	126858354	126858438	85	2	100422918	uc021qrz.1	-1751	ENSG00000266215	MIR3167	microRNA 3167
chr11	128027415	128028216	802	*	PEAK_000000001210	3.79032	Distal Intergenic	11	128328656	128392205	63550	2	2113	uc009zcg.2	363989	ENSG00000134954	ETS1	ETS proto-oncogene 1, transcription factor
chr11	128042062	128042476	415	*	PEAK_000000003730	3.25087	Distal Intergenic	11	128328656	128392205	63550	2	2113	uc009zcg.2	349729	ENSG00000134954	ETS1	ETS proto-oncogene 1, transcription factor
chr11	128159823	128160291	469	*	PEAK_000000004347	3.16861	Distal Intergenic	11	128328656	128392205	63550	2	2113	uc009zcg.2	231914	ENSG00000134954	ETS1	ETS proto-oncogene 1, transcription factor
chr11	128422888	128424236	1349	*	PEAK_000000009409	2.52264	Intron (uc001qej.2/2113, intron 7 of 9)	11	128328656	128392205	63550	2	2113	uc009zcg.2	-30683	ENSG00000134954	ETS1	ETS proto-oncogene 1, transcription factor
chr11	128502161	128503764	1604	*	PEAK_000000007683	2.77489	Distal Intergenic	11	128328656	128457453	128798	2	2113	uc001qej.2	-44708	ENSG00000134954	ETS1	ETS proto-oncogene 1, transcription factor
chr11	128627114	128627677	564	*	PEAK_000000001431	3.71483	Promoter (<=1kb)	11	128628010	128638413	10404	1	2313	uc001qen.3	-333	ENSG00000151702	FLI1	Fli-1 proto-oncogene, ETS transcription factor
chr11	128700887	128701669	783	*	PEAK_000000009264	2.55634	Distal Intergenic	11	128707909	128712429	4521	2	3758	uc001qeo.2	10760	ENSG00000151704	KCNJ1	potassium voltage-gated channel subfamily J member 1
chr11	128718695	128719341	647	*	PEAK_000000001898	3.59112	Intron (uc001qep.2/3758, intron 1 of 3)	11	128707909	128712429	4521	2	3758	uc001qeo.2	-6266	ENSG00000151704	KCNJ1	potassium voltage-gated channel subfamily J member 1
chr11	128729359	128730237	879	*	PEAK_000000006167	2.94427	Intron (uc001qep.2/3758, intron 2 of 3)	11	128707909	128737268	29360	2	3758	uc001qep.2	7031	ENSG00000151704	KCNJ1	potassium voltage-gated channel subfamily J member 1
chr11	128775649	128776143	495	*	PEAK_000000006687	2.88831	Promoter (<=1kb)	11	128769460	128775964	6505	2	219833	uc009zcl.4	0	ENSG00000174370	C11orf45	chromosome 11 open reading frame 45
chr11	129233820	129234574	755	*	PEAK_000000002700	3.41921	Distal Intergenic	11	129245881	129322174	76294	1	8538	uc001qfc.4	-11307	ENSG00000043039	BARX2	BARX homeobox 2
chr11	129565269	129566666	1398	*	PEAK_000000001229	3.78386	Exon (uc001qfd.1/uc001qfd.1, exon 1 of 1)	11	129685741	129729898	44158	1	120224	uc001qfe.1	-119075	ENSG00000151715	TMEM45B	transmembrane protein 45B
chr11	129619129	129621349	2221	*	PEAK_000000000225	4.49004	Distal Intergenic	11	129685741	129729898	44158	1	120224	uc001qfe.1	-64392	ENSG00000151715	TMEM45B	transmembrane protein 45B
chr11	129792991	129793637	647	*	PEAK_000000001576	3.67483	Exon (uc001qfj.3/56980, exon 10 of 18)	11	129784227	129785755	1529	2	56980	uc009zcs.1	-7236	ENSG00000170325	PRDM10	PR domain 10
chr11	130082974	130083650	677	*	PEAK_000000008892	2.61909	Distal Intergenic	11	130059936	130066689	6754	1	6768	uc010sca.1	23038	ENSG00000149418	ST14	suppression of tumorigenicity 14
chr11	130301000	130301605	606	*	PEAK_000000006922	2.8622	Promoter (2-3kb)	11	130274818	130298539	23722	2	11095	uc001qgg.4	-2461	ENSG00000134917	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8
chr11	130303526	130305325	1800	*	PEAK_000000000720	3.99713	Distal Intergenic	11	130274818	130298539	23722	2	11095	uc001qgg.4	-4987	ENSG00000134917	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8
chr11	130731547	130732848	1302	*	PEAK_000000000205	4.52881	5' UTR	11	130745766	130786344	40579	2	399979	uc010sce.2	53496	ENSG00000120451	SNX19	sorting nexin 19
chr11	130763891	130764371	481	*	PEAK_000000004738	3.11679	Intron (uc010sce.2/399979, intron 3 of 10)	11	130745766	130786344	40579	2	399979	uc010sce.2	21973	ENSG00000120451	SNX19	sorting nexin 19
chr11	130785779	130786848	1070	*	PEAK_000000005364	3.03929	Promoter (<=1kb)	11	130745766	130786344	40579	2	399979	uc010sce.2	0	ENSG00000120451	SNX19	sorting nexin 19
chr11	130934171	130934729	559	*	PEAK_000000004802	3.10793	Distal Intergenic	11	130745766	130786382	40617	2	399979	uc001qgk.4	-147789	ENSG00000120451	SNX19	sorting nexin 19
chr11	132952649	132953213	565	*	PEAK_000000000411	4.24776	Intron (uc001qgu.3/4978, intron 7 of 7)	11	132284875	132813663	528789	2	4978	uc010scl.2	-138986	ENSG00000183715	OPCML	opioid binding protein/cell adhesion molecule-like
chr11	134945575	134945988	414	*	PEAK_000000003229	3.32454	Distal Intergenic	11	134306376	134375555	69180	1	283177	uc001qhs.3	639199	NA	LOC283177	uncharacterized LOC283177
chr12	262188	262871	684	*	PEAK_000000003903	3.22844	Intron (uc001qhw.2/440073, intron 5 of 13)	12	246577	258332	11756	2	574538	uc001qhv.1	-3856	ENSG00000249695	LOC574538	uncharacterized LOC574538
chr12	328861	329438	578	*	PEAK_000000001816	3.61068	Downstream (<1kb)	12	299243	323371	24129	2	6539	uc001qib.3	-5490	ENSG00000111181	SLC6A12	solute carrier family 6 member 12
chr12	551407	551950	544	*	PEAK_000000008578	2.66374	3' UTR	12	569543	671058	101516	1	283358	uc001qii.1	-17593	ENSG00000139044	B4GALNT3	beta-1,4-N-acetyl-galactosaminyltransferase 3
chr12	562206	565546	3341	*	PEAK_000000003385	3.30259	Distal Intergenic	12	569543	671058	101516	1	283358	uc001qii.1	-3997	ENSG00000139044	B4GALNT3	beta-1,4-N-acetyl-galactosaminyltransferase 3
chr12	656035	656684	650	*	PEAK_000000003690	3.25659	Intron (uc001qii.1/283358, intron 7 of 19)	12	652299	664596	12298	1	283358	uc001qij.1	3736	ENSG00000139044	B4GALNT3	beta-1,4-N-acetyl-galactosaminyltransferase 3
chr12	678678	679325	648	*	PEAK_000000004394	3.1629	Intron (uc001qil.3/4815, intron 3 of 3)	12	661699	671058	9360	1	283358	uc001qik.1	16979	ENSG00000139044	B4GALNT3	beta-1,4-N-acetyl-galactosaminyltransferase 3
chr12	685148	685808	661	*	PEAK_000000007177	2.83569	Intron (uc001qil.3/4815, intron 3 of 3)	12	661699	671058	9360	1	283358	uc001qik.1	23449	ENSG00000139044	B4GALNT3	beta-1,4-N-acetyl-galactosaminyltransferase 3
chr12	860321	860855	535	*	PEAK_000000009671	2.45687	Promoter (1-2kb)	12	862089	936665	74577	1	65125	uc001qin.3	-1234	ENSG00000060237	WNK1	WNK lysine deficient protein kinase 1
chr12	925571	926175	605	*	PEAK_000000008163	2.71615	Intron (uc001qin.3/65125, intron 2 of 2)	12	970179	1020618	50440	1	65125	uc001qir.4	-44004	ENSG00000060237	WNK1	WNK lysine deficient protein kinase 1
chr12	1058595	1059585	991	*	PEAK_000000000066	4.99335	Promoter (<=1kb)	12	1021255	1058863	37609	2	5893	uc001qis.1	0	ENSG00000002016	RAD52	RAD52 homolog, DNA repair protein
chr12	1202340	1202751	412	*	PEAK_000000002796	3.4015	Intron (uc001qiz.2/23085, intron 3 of 19)	12	1192307	1553916	361610	1	23085	uc010sdv.1	10033	ENSG00000082805	ERC1	ELKS/RAB6-interacting/CAST family member 1
chr12	1226873	1227697	825	*	PEAK_000000007953	2.74453	Intron (uc001qiz.2/23085, intron 6 of 19)	12	1213916	1354122	140207	1	23085	uc009zdp.3	12957	ENSG00000082805	ERC1	ELKS/RAB6-interacting/CAST family member 1
chr12	1692658	1693174	517	*	PEAK_000000009096	2.58658	Intron (uc009zdq.3/81029, intron 1 of 4)	12	1683823	1756378	72556	1	81029	uc009zdq.3	8835	ENSG00000111186	WNT5B	wingless-type MMTV integration site family member 5B
chr12	1714119	1715028	910	*	PEAK_000000000105	4.82713	Intron (uc009zdq.3/81029, intron 1 of 4)	12	1675159	1703331	28173	2	144699	uc001qjh.3	-10788	ENSG00000171823	FBXL14	F-box and leucine-rich repeat protein 14
chr12	1743460	1744295	836	*	PEAK_000000000322	4.33338	Intron (uc009zdq.3/81029, intron 3 of 4)	12	1739978	1756378	16401	1	81029	uc001qjl.3	3482	ENSG00000111186	WNT5B	wingless-type MMTV integration site family member 5B
chr12	1900136	1900666	531	*	PEAK_000000005719	2.9948	Downstream (<1kb)	12	1904834	1920889	16056	2	93589	uc021qsy.1	20223	ENSG00000151062	CACNA2D4	calcium voltage-gated channel auxiliary subunit alpha2delta 4
chr12	1905175	1905823	649	*	PEAK_000000002733	3.41265	Intron (uc021qsx.1/93589, intron 3 of 37)	12	1904834	1920889	16056	2	93589	uc021qsy.1	15066	ENSG00000151062	CACNA2D4	calcium voltage-gated channel auxiliary subunit alpha2delta 4
chr12	2048953	2049742	790	*	PEAK_000000002070	3.54845	Downstream (1-2kb)	12	2038368	2045742	7375	2	100271702	uc001qjw.3	-3211	ENSG00000235049	LINC00940	long intergenic non-protein coding RNA 940
chr12	2143971	2144487	517	*	PEAK_000000006418	2.91815	Distal Intergenic	12	2162416	2807115	644700	1	775	uc001qjz.2	-17929	ENSG00000151067	CACNA1C	calcium voltage-gated channel subunit alpha1 C
chr12	2165995	2166967	973	*	PEAK_000000002549	3.44647	Intron (uc001qjz.2/775, intron 1 of 46)	12	2162416	2807115	644700	1	775	uc001qjz.2	3579	ENSG00000151067	CACNA1C	calcium voltage-gated channel subunit alpha1 C
chr12	2393785	2394364	580	*	PEAK_000000009017	2.59912	Intron (uc001qjz.2/775, intron 3 of 46)	12	2378942	2397911	18970	1	100874370	uc031qfn.1	14843	NA	CACNA1C-IT3	CACNA1C intronic transcript 3
chr12	2400229	2400668	440	*	PEAK_000000008262	2.70447	Intron (uc001qjz.2/775, intron 3 of 46)	12	2378942	2397911	18970	1	100874370	uc031qfn.1	21287	NA	CACNA1C-IT3	CACNA1C intronic transcript 3
chr12	2465259	2466108	850	*	PEAK_000000008963	2.60822	Intron (uc001qjz.2/775, intron 3 of 46)	12	2378942	2397911	18970	1	100874370	uc031qfn.1	86317	NA	CACNA1C-IT3	CACNA1C intronic transcript 3
chr12	2504278	2505431	1154	*	PEAK_000000003432	3.29514	Intron (uc001qjz.2/775, intron 3 of 46)	12	2613602	2675748	62147	1	775	uc009zdy.1	-108171	ENSG00000151067	CACNA1C	calcium voltage-gated channel subunit alpha1 C
chr12	2692120	2692969	850	*	PEAK_000000004440	3.15501	Intron (uc001qjz.2/775, intron 15 of 46)	12	2750633	2807115	56483	1	775	uc010sea.1	-57664	ENSG00000151067	CACNA1C	calcium voltage-gated channel subunit alpha1 C
chr12	2791705	2792601	897	*	PEAK_000000006613	2.89648	Exon (uc001qjz.2/775, exon 43 of 47)	12	2786765	2807115	20351	1	775	uc001qky.1	4940	ENSG00000151067	CACNA1C	calcium voltage-gated channel subunit alpha1 C
chr12	2893456	2894101	646	*	PEAK_000000004884	3.09911	Distal Intergenic	12	2904108	2914587	10480	1	2288	uc001qkz.3	-10007	ENSG00000004478	FKBP4	FK506 binding protein 4
chr12	2994303	2994970	668	*	PEAK_000000005259	3.05225	5' UTR	12	3000033	3048765	48733	1	7289	uc009zec.1	-5063	ENSG00000078246	TULP3	tubby like protein 3
chr12	3143169	3143603	435	*	PEAK_000000004860	3.10109	Intron (uc010sej.2/7004, intron 10 of 12)	12	3186521	3395730	209210	1	10867	uc001qlp.3	-42918	ENSG00000011105	TSPAN9	tetraspanin 9
chr12	3150558	3151236	679	*	PEAK_000000006327	2.92739	Distal Intergenic	12	3186521	3395730	209210	1	10867	uc001qlp.3	-35285	ENSG00000011105	TSPAN9	tetraspanin 9
chr12	3182264	3183161	898	*	PEAK_000000000174	4.57999	Distal Intergenic	12	3186521	3395730	209210	1	10867	uc001qlp.3	-3360	ENSG00000011105	TSPAN9	tetraspanin 9
chr12	3244457	3245049	593	*	PEAK_000000009213	2.56399	Intron (uc001qlp.3/10867, intron 2 of 8)	12	3186521	3395730	209210	1	10867	uc001qlp.3	57936	ENSG00000011105	TSPAN9	tetraspanin 9
chr12	3311881	3312658	778	*	PEAK_000000003885	3.23082	Intron (uc001qlp.3/10867, intron 3 of 8)	12	3186521	3395730	209210	1	10867	uc001qlp.3	125360	ENSG00000011105	TSPAN9	tetraspanin 9
chr12	3384533	3387243	2711	*	PEAK_000000005076	3.07279	Intron (uc001qlp.3/10867, intron 3 of 8)	12	3490515	3703138	212624	1	56341	uc009zed.3	-103272	ENSG00000111218	PRMT8	protein arginine methyltransferase 8
chr12	3408861	3410264	1404	*	PEAK_000000000146	4.65974	5' UTR	12	3490515	3703138	212624	1	56341	uc009zed.3	-80251	ENSG00000111218	PRMT8	protein arginine methyltransferase 8
