seqnames	start	end	width	strand	V4	V5	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr12	117320220	117320764	545	*	PEAK_000000003317	3.05084	Promoter (<=1kb)	12	117298225	117319232	21008	2	8739	uc001twe.4	-988	ENSG00000135116	HRK	harakiri, BCL2 interacting protein
chr12	117649904	117650654	751	*	PEAK_000000008719	2.62652	3' UTR	12	117581585	117628300	46716	2	23014	uc001twj.3	-21604	ENSG00000135108	FBXO21	F-box protein 21
chr12	118275145	118275768	624	*	PEAK_000000007031	2.7383	Intron (uc001two.2/283455, intron 17 of 19)	12	117890817	118406028	515212	2	283455	uc001two.2	130260	ENSG00000171435	KSR2	kinase suppressor of ras 2
chr12	118287679	118288968	1290	*	PEAK_000000006948	2.74447	Intron (uc001two.2/283455, intron 17 of 19)	12	117890817	118406028	515212	2	283455	uc001two.2	117060	ENSG00000171435	KSR2	kinase suppressor of ras 2
chr12	118292282	118292940	659	*	PEAK_000000004889	2.89621	Intron (uc001two.2/283455, intron 17 of 19)	12	117890817	118406028	515212	2	283455	uc001two.2	113088	ENSG00000171435	KSR2	kinase suppressor of ras 2
chr12	118492767	118493279	513	*	PEAK_000000006492	2.77635	Promoter (2-3kb)	12	118470492	118490283	19792	2	55884	uc010sza.1	-2484	ENSG00000176871	WSB2	WD repeat and SOCS box containing 2
chr12	118502144	118503005	862	*	PEAK_000000002590	3.13899	3' UTR	12	118470492	118498951	28460	2	55884	uc001twr.2	-3193	ENSG00000176871	WSB2	WD repeat and SOCS box containing 2
chr12	118558466	118559208	743	*	PEAK_000000002384	3.16836	Distal Intergenic	12	118573870	118583387	9518	1	5037	uc010szc.1	-14662	ENSG00000089220	PEBP1	phosphatidylethanolamine binding protein 1
chr12	118619370	118622020	2651	*	PEAK_000000010776	2.40501	5' UTR	12	118587606	118628350	40745	2	51347	uc001twv.3	6330	ENSG00000135090	TAOK3	TAO kinase 3
chr12	118794641	118796795	2155	*	PEAK_000000010770	2.40593	Promoter (<=1kb)	12	118587606	118797412	209807	2	51347	uc001twx.3	617	ENSG00000135090	TAOK3	TAO kinase 3
chr12	118813522	118816227	2706	*	PEAK_000000005869	2.81817	Promoter (<=1kb)	12	118814358	118855840	41483	1	64426	uc001twz.3	0	ENSG00000111707	SUDS3	SDS3 homolog, SIN3A corepressor complex component
chr12	118842376	118843278	903	*	PEAK_000000004179	2.96175	Intron (uc001twz.3/64426, intron 10 of 11)	12	118814358	118855840	41483	1	64426	uc001twz.3	28018	ENSG00000111707	SUDS3	SDS3 homolog, SIN3A corepressor complex component
chr12	119982695	119984258	1564	*	PEAK_000000005621	2.83578	Intron (uc001txf.3/uc001txf.3, intron 1 of 2)	12	120031264	120079363	48100	1	387890	uc010szd.1	-47006	ENSG00000224982	TMEM233	transmembrane protein 233
chr12	120086098	120088384	2287	*	PEAK_000000007266	2.72416	Distal Intergenic	12	120105757	120119429	13673	1	5564	uc009zwu.3	-17373	ENSG00000111725	PRKAB1	protein kinase AMP-activated non-catalytic subunit beta 1
chr12	120105195	120105816	622	*	PEAK_000000000041	4.2876	Promoter (<=1kb)	12	120105757	120119429	13673	1	5564	uc009zwu.3	0	ENSG00000111725	PRKAB1	protein kinase AMP-activated non-catalytic subunit beta 1
chr12	120339384	120340342	959	*	PEAK_000000008614	2.63407	Distal Intergenic	12	120123595	120315095	191501	2	11113	uc001txi.2	-24289	ENSG00000122966	CIT	citron rho-interacting serine/threonine kinase
chr12	120375785	120376450	666	*	PEAK_000000000319	3.74233	Distal Intergenic	12	120427648	120512390	84743	1	92558	uc001txk.2	-51198	ENSG00000135127	CCDC64	coiled-coil domain containing 64
chr12	120524325	120525066	742	*	PEAK_000000003225	3.06186	Intron (uc001txl.1/92558, intron 7 of 8)	12	120509426	120532299	22874	1	92558	uc010szf.1	14899	ENSG00000135127	CCDC64	coiled-coil domain containing 64
chr12	120638806	120639528	723	*	PEAK_000000000093	4.10381	Promoter (<=1kb)	12	120639094	120650631	11538	1	100506649	uc021reu.1	0	ENSG00000255857	PXN-AS1	PXN antisense RNA 1
chr12	120703693	120704219	527	*	PEAK_000000005650	2.83357	Promoter (<=1kb)	12	120648242	120703574	55333	2	5829	uc001txt.3	-119	ENSG00000089159	PXN	paxillin
chr12	120739762	120740385	624	*	PEAK_000000001123	3.3986	Promoter (<=1kb)	12	120740124	120751045	10922	1	23409	uc001tyc.3	0	ENSG00000089163	SIRT4	sirtuin 4
chr12	120763207	120763731	525	*	PEAK_000000009924	2.52266	Promoter (1-2kb)	12	120759914	120765592	5679	2	5319	uc001tyd.3	1861	ENSG00000170890	PLA2G1B	phospholipase A2 group IB
chr12	120793501	120794583	1083	*	PEAK_000000004004	2.97921	Intron (uc001tye.2/4440, intron 6 of 14)	12	120779133	120806983	27851	2	4440	uc001tye.2	12400	ENSG00000135097	MSI1	musashi RNA binding protein 1
chr12	120876057	120878179	2123	*	PEAK_000000000952	3.44271	Promoter (<=1kb)	12	120875893	120878545	2653	1	1337	uc001tyf.2	164	ENSG00000111775	COX6A1	cytochrome c oxidase subunit 6A1
chr12	120907335	120908110	776	*	PEAK_000000002318	3.17623	Promoter (<=1kb)	12	120907660	120936298	28639	1	8655	uc001tyj.3	0	ENSG00000088986	DYNLL1	dynein light chain LC8-type 1
chr12	120935118	120935769	652	*	PEAK_000000003353	3.04753	Promoter (1-2kb)	12	120933859	120936298	2440	1	8655	uc001tyl.3	1259	ENSG00000088986	DYNLL1	dynein light chain LC8-type 1
chr12	121084465	121085296	832	*	PEAK_000000008069	2.67127	Intron (uc001tyu.3/9478, intron 1 of 5)	12	121088310	121105127	16818	1	9478	uc001tyv.4	-3014	ENSG00000157782	CABP1	calcium binding protein 1
chr12	121150971	121152172	1202	*	PEAK_000000002512	3.14861	Promoter (2-3kb)	12	121148238	121161443	13206	1	84747	uc001tyz.4	2733	ENSG00000175970	UNC119B	unc-119 lipid binding chaperone B
chr12	121294858	121295423	566	*	PEAK_000000008190	2.66284	Intron (uc001tzd.3/121665, intron 10 of 10)	12	121200313	121342155	141843	2	121665	uc001tzd.3	46732	ENSG00000157837	SPPL3	signal peptide peptidase like 3
chr12	121498209	121499739	1531	*	PEAK_000000006356	2.78503	Distal Intergenic	12	121458095	121477045	18951	2	8638	uc001tzj.2	-21164	ENSG00000135114	OASL	2'-5'-oligoadenylate synthetase like
chr12	121533588	121534243	656	*	PEAK_000000002243	3.18703	Distal Intergenic	12	121570622	121624354	53733	1	5027	uc001tzm.3	-36379	ENSG00000089041	P2RX7	purinergic receptor P2X 7
chr12	121547861	121548684	824	*	PEAK_000000000583	3.57875	Distal Intergenic	12	121570622	121624354	53733	1	5027	uc001tzm.3	-21938	ENSG00000089041	P2RX7	purinergic receptor P2X 7
chr12	121937583	121938356	774	*	PEAK_000000003359	3.04701	Intron (uc001uar.3/84678, intron 13 of 13)	12	121866900	121947842	80943	2	84678	uc001uar.3	9486	ENSG00000089094	KDM2B	lysine demethylase 2B
chr12	122120144	122120666	523	*	PEAK_000000003366	3.04576	Distal Intergenic	12	122089293	122110537	21245	2	283385	uc001uay.3	-9607	ENSG00000139714	MORN3	MORN repeat containing 3
chr12	122134757	122135303	547	*	PEAK_000000004601	2.92033	Distal Intergenic	12	122150658	122219974	69317	1	144404	uc001ubc.4	-15355	ENSG00000188735	TMEM120B	transmembrane protein 120B
chr12	122210615	122211817	1203	*	PEAK_000000000893	3.45983	Exon (uc001ubc.4/144404, exon 9 of 12)	12	122215660	122231594	15935	2	54509	uc001ubb.3	19777	ENSG00000139725	RHOF	ras homolog family member F (in filopodia)
chr12	122214049	122214471	423	*	PEAK_000000002207	3.19343	3' UTR	12	122215660	122231594	15935	2	54509	uc001ubb.3	17123	ENSG00000139725	RHOF	ras homolog family member F (in filopodia)
chr12	122230264	122233285	3022	*	PEAK_000000000262	3.80058	Promoter (<=1kb)	12	122215660	122231594	15935	2	54509	uc001ubb.3	0	ENSG00000139725	RHOF	ras homolog family member F (in filopodia)
chr12	122240693	122241092	400	*	PEAK_000000004770	2.90555	Promoter (<=1kb)	12	122237078	122240852	3775	2	338799	uc009zxi.1	0	ENSG00000212694	LINC01089	long intergenic non-protein coding RNA 1089
chr12	122326184	122327628	1445	*	PEAK_000000005632	2.83523	Promoter (<=1kb)	12	122277433	122326517	49085	2	3242	uc001ubk.3	0	ENSG00000158104	HPD	4-hydroxyphenylpyruvate dioxygenase
chr12	122354608	122356525	1918	*	PEAK_000000008969	2.60821	Promoter (<=1kb)	12	122356463	122409974	53512	1	144406	uc021rfh.1	0	ENSG00000158023	WDR66	WD repeat domain 66
chr12	122501987	122502691	705	*	PEAK_000000007837	2.68543	Distal Intergenic	12	122516652	122628967	112316	1	22877	uc001ubq.3	-13961	ENSG00000175727	MLXIP	MLX interacting protein
chr12	122519650	122520722	1073	*	PEAK_000000009501	2.56358	Promoter (2-3kb)	12	122516652	122628967	112316	1	22877	uc001ubq.3	2998	ENSG00000175727	MLXIP	MLX interacting protein
chr12	122587375	122588924	1550	*	PEAK_000000009855	2.52919	Intron (uc001ubq.3/22877, intron 1 of 16)	12	122612430	122618711	6282	1	22877	uc001ubr.3	-23506	ENSG00000175727	MLXIP	MLX interacting protein
chr12	122607511	122608173	663	*	PEAK_000000003050	3.08399	Intron (uc001ubq.3/22877, intron 1 of 16)	12	122612430	122618711	6282	1	22877	uc001ubr.3	-4257	ENSG00000175727	MLXIP	MLX interacting protein
chr12	122675337	122675996	660	*	PEAK_000000000098	4.09518	Promoter (<=1kb)	12	122674617	122688018	13402	1	254050	uc009zxn.3	720	ENSG00000158113	LRRC43	leucine rich repeat containing 43
chr12	122840720	122841119	400	*	PEAK_000000009402	2.57305	Promoter (1-2kb)	12	122825528	122839103	13576	2	6249	uc009zxo.1	-1617	ENSG00000130779	CLIP1	CAP-Gly domain containing linker protein 1
chr12	122883887	122884648	762	*	PEAK_000000003378	3.04493	Exon (uc021rfk.1/100507066, exon 3 of 3)	12	122880089	122884491	4403	1	100507066	uc021rfk.1	3798	NA	CLIP1-AS1	CLIP1 antisense RNA 1
chr12	122955777	122956629	853	*	PEAK_000000000437	3.64821	3' UTR	12	122956146	122963080	6935	2	55596	uc001ucl.3	6451	ENSG00000033030	ZCCHC8	zinc finger CCHC-type containing 8
chr12	122985371	122986475	1105	*	PEAK_000000004575	2.92315	Promoter (<=1kb)	12	122956146	122985543	29398	2	55596	uc001ucn.3	0	ENSG00000033030	ZCCHC8	zinc finger CCHC-type containing 8
chr12	123011386	123011785	400	*	PEAK_000000006449	2.77923	Promoter (<=1kb)	12	122989190	123011560	22371	2	65117	uc001ucp.3	0	ENSG00000111011	RSRC2	arginine/serine-rich coiled-coil 2
chr12	123122085	123122662	578	*	PEAK_000000004346	2.94404	Intron (uc001ucw.1/uc001ucw.1, intron 2 of 4)	12	123185840	123187904	2065	2	338442	uc001ucx.1	65242	ENSG00000182782	HCAR2	hydroxycarboxylic acid receptor 2
chr12	123236779	123238497	1719	*	PEAK_000000005256	2.86567	Promoter (<=1kb)	12	123237371	123255953	18583	1	8562	uc001uda.3	0	ENSG00000139726	DENR	density-regulated protein
chr12	123278066	123278532	467	*	PEAK_000000001721	3.26873	Intron (uc001udc.3/84660, intron 6 of 12)	12	123273305	123311927	38623	1	84660	uc021rfn.1	4761	ENSG00000130783	CCDC62	coiled-coil domain containing 62
chr12	123436648	123437570	923	*	PEAK_000000009877	2.52723	Intron (uc021rfo.1/23457, intron 10 of 11)	12	123423998	123444869	20872	2	23457	uc001udr.3	7299	ENSG00000150967	ABCB9	ATP binding cassette subfamily B member 9
chr12	123722136	123723410	1275	*	PEAK_000000004212	2.95773	Intron (uc001uen.3/91574, intron 1 of 2)	12	123718291	123742506	24216	1	91574	uc010tan.2	3845	ENSG00000130921	C12orf65	chromosome 12 open reading frame 65
chr12	123850199	123850751	553	*	PEAK_000000004791	2.90359	Promoter (<=1kb)	12	123805246	123849388	44143	2	55206	uc001uet.2	-811	ENSG00000139697	SBNO1	strawberry notch homolog 1 (Drosophila)
chr12	124066997	124067396	400	*	PEAK_000000008245	2.65894	Promoter (1-2kb)	12	124069076	124082688	13613	1	10959	uc001ufg.3	-1680	ENSG00000086598	TMED2	transmembrane p24 trafficking protein 2
chr12	124101928	124103244	1317	*	PEAK_000000008249	2.65878	Promoter (<=1kb)	12	124103144	124105482	2339	1	57696	uc001ufl.3	0	ENSG00000111364	DDX55	DEAD-box helicase 55
chr12	124389897	124390335	439	*	PEAK_000000004774	2.90511	Intron (uc001uft.4/196385, intron 56 of 77)	12	124409597	124420267	10671	1	196385	uc001ufu.4	-19262	ENSG00000197653	DNAH10	dynein axonemal heavy chain 10
chr12	124520043	124521831	1789	*	PEAK_000000003209	3.06386	Intron (uc021rfy.1/100533183, intron 2 of 4)	12	124457762	124800570	342809	1	100533183	uc021rfy.1	62281	ENSG00000178882	ZNF664-FAM101A	filamin-interacting protein FAM101A
chr12	125251231	125252076	846	*	PEAK_000000001345	3.34816	Distal Intergenic	12	125262174	125348519	86346	2	949	uc001ugm.4	96443	ENSG00000073060	SCARB1	scavenger receptor class B member 1
chr12	125383127	125383602	476	*	PEAK_000000002433	3.15864	Distal Intergenic	12	125398127	125398665	539	2	7316	uc009zyf.1	15063	ENSG00000150991	UBC	ubiquitin C
chr12	125390784	125391903	1120	*	PEAK_000000000655	3.54442	Distal Intergenic	12	125398127	125398665	539	2	7316	uc009zyf.1	6762	ENSG00000150991	UBC	ubiquitin C
chr12	125398627	125399026	400	*	PEAK_000000005662	2.83277	Promoter (<=1kb)	12	125398127	125398665	539	2	7316	uc009zyf.1	0	ENSG00000150991	UBC	ubiquitin C
chr12	125401963	125402507	545	*	PEAK_000000004665	2.91508	Promoter (1-2kb)	12	125400093	125400205	113	1	100847004	uc031qkf.1	1870	ENSG00000265345	MIR5188	microRNA 5188
chr12	125423549	125425979	2431	*	PEAK_000000006156	2.79905	Exon (uc021rgj.1/uc021rgj.1, exon 1 of 1)	12	125431377	125437116	5740	2	57647	uc001ugz.1	11137	ENSG00000150990	DHX37	DEAH-box helicase 37
chr12	125477272	125477714	443	*	PEAK_000000002034	3.2164	Promoter (<=1kb)	12	125478194	125510349	32156	1	140707	uc001uha.1	-480	ENSG00000184992	BRI3BP	BRI3 binding protein
chr12	125667401	125668255	855	*	PEAK_000000005825	2.82116	Distal Intergenic	12	125589697	125627871	38175	1	65985	uc009zyi.3	77704	ENSG00000081760	AACS	acetoacetyl-CoA synthetase
chr12	128743930	128744511	582	*	PEAK_000000005829	2.82097	Distal Intergenic	12	128751948	129192460	440513	1	92293	uc021rgn.1	-7437	ENSG00000181234	TMEM132C	transmembrane protein 132C
chr12	129129141	129130996	1856	*	PEAK_000000006432	2.7802	Intron (uc021rgn.1/92293, intron 4 of 8)	12	129277739	129308541	30803	2	121260	uc001uhu.2	177545	ENSG00000139370	SLC15A4	solute carrier family 15 member 4
chr12	130510305	130512253	1949	*	PEAK_000000008844	2.61749	Distal Intergenic	12	130518357	130526887	8531	2	100190940	uc031qkh.1	14634	ENSG00000214039	LOC100190940	uncharacterized LOC100190940
chr12	131232408	131233335	928	*	PEAK_000000006420	2.7814	Distal Intergenic	12	130916192	131200826	284635	2	23504	uc001uim.3	-31582	ENSG00000060709	RIMBP2	RIMS binding protein 2
chr12	131589002	131589845	844	*	PEAK_000000003771	3.00199	Promoter (<=1kb)	12	131589376	131626008	36633	1	283383	uc009zyp.3	0	ENSG00000111452	ADGRD1	adhesion G protein-coupled receptor D1
chr12	132638191	132641925	3735	*	PEAK_000000003301	3.05312	Distal Intergenic	12	132628993	132636986	7994	1	79050	uc001ujz.1	9198	ENSG00000184967	NOC4L	nucleolar complex associated 4 homolog
chr12	133137652	133138259	608	*	PEAK_000000001991	3.2224	Intron (uc001ukf.3/57666, intron 5 of 16)	12	133179736	133187037	7302	2	100507055	uc021rgr.1	48778	ENSG00000204583	LRCOL1	leucine-rich colipase like 1
chr12	133191123	133192164	1042	*	PEAK_000000000189	3.90021	Distal Intergenic	12	133195403	133198972	3570	1	22953	uc001uki.1	-3239	ENSG00000187848	P2RX2	purinergic receptor P2X 2
chr12	133239023	133239669	647	*	PEAK_000000005577	2.83993	Intron (uc001uks.1/5426, intron 26 of 48)	12	133200348	133235485	35138	2	5426	uc001ukr.1	-3538	ENSG00000177084	POLE	polymerase (DNA) epsilon, catalytic subunit
chr12	133344862	133345434	573	*	PEAK_000000009242	2.58773	Downstream (<1kb)	12	133302254	133338451	36198	2	23141	uc001ukx.2	-6411	ENSG00000176915	ANKLE2	ankyrin repeat and LEM domain containing 2
chr12	133656753	133657152	400	*	PEAK_000000002819	3.11082	Promoter (<=1kb)	12	133657037	133684258	27222	1	7699	uc001ulo.3	0	ENSG00000196387	ZNF140	zinc finger protein 140
chr13	20530309	20531902	1594	*	PEAK_000000000874	3.46685	Promoter (<=1kb)	13	20532810	20594095	61286	1	7750	uc001umq.3	-908	ENSG00000121741	ZMYM2	zinc finger MYM-type containing 2
chr13	20534325	20535093	769	*	PEAK_000000004130	2.96647	Promoter (<=1kb)	13	20533999	20577275	43277	1	7750	uc009zzn.2	326	ENSG00000121741	ZMYM2	zinc finger MYM-type containing 2
chr13	20756263	20756914	652	*	PEAK_000000001348	3.348	Distal Intergenic	13	20761604	20767114	5511	2	2706	uc001umy.3	10200	ENSG00000165474	GJB2	gap junction protein beta 2
chr13	20771339	20773074	1736	*	PEAK_000000003469	3.03567	Distal Intergenic	13	20761604	20767114	5511	2	2706	uc001umy.3	-4225	ENSG00000165474	GJB2	gap junction protein beta 2
chr13	21069167	21069962	796	*	PEAK_000000010457	2.45517	Intron (uc001une.3/51084, intron 6 of 7)	13	20977806	21100012	122207	2	51084	uc001une.3	30050	ENSG00000165475	CRYL1	crystallin lambda 1
chr13	21402566	21403392	827	*	PEAK_000000002232	3.18877	Intron (uc001unq.4/64328, intron 17 of 22)	13	21303073	21348095	45023	2	221143	uc001unp.3	-54471	ENSG00000150456	EEF1AKMT1	eukaryotic translation elongation factor 1 alpha lysine methyltransferase 1
chr13	21498646	21499255	610	*	PEAK_000000000635	3.55434	Distal Intergenic	13	21351468	21476913	125446	2	64328	uc001unq.4	-21733	ENSG00000132953	XPO4	exportin 4
chr13	21517450	21518014	565	*	PEAK_000000001039	3.41835	Distal Intergenic	13	21351468	21476913	125446	2	64328	uc001unq.4	-40537	ENSG00000132953	XPO4	exportin 4
chr13	21712913	21714163	1251	*	PEAK_000000007892	2.68172	Promoter (<=1kb)	13	21714653	21723224	8572	1	10284	uc001uns.3	-490	ENSG00000150459	SAP18	Sin3A associated protein 18kDa
chr13	21871212	21872145	934	*	PEAK_000000008729	2.62593	Promoter (<=1kb)	13	21872264	21906210	33947	1	650794	uc001unz.2	-119	NA	MIPEPP3	mitochondrial intermediate peptidase pseudogene 3
chr13	22051309	22053572	2264	*	PEAK_000000008800	2.62094	Distal Intergenic	13	21946710	22033508	86799	2	253832	uc001uoa.2	-17801	ENSG00000180776	ZDHHC20	zinc finger DHHC-type containing 20
chr13	22212233	22213065	833	*	PEAK_000000004637	2.91708	Distal Intergenic	13	22245215	22278640	33426	1	2254	uc001uog.2	-32150	ENSG00000102678	FGF9	fibroblast growth factor 9
chr13	22852480	22853132	653	*	PEAK_000000004567	2.9235	Distal Intergenic	13	22446935	22452299	5365	2	100874182	uc031qkr.1	-400181	ENSG00000226722	LINC00424	long intergenic non-protein coding RNA 424
chr13	23594324	23595077	754	*	PEAK_000000008973	2.60778	Distal Intergenic	13	23471169	23472320	1152	2	646201	uc021rhf.1	-122004	NA	BASP1P1	brain abundant, membrane attached signal protein 1 pseudogene 1
chr13	24794258	24794759	502	*	PEAK_000000010725	2.41541	Intron (uc001upd.3/221178, intron 3 of 14)	13	24825832	24876954	51123	1	221178	uc010tcy.1	-31073	ENSG00000182957	SPATA13	spermatogenesis associated 13
chr13	24803229	24805145	1917	*	PEAK_000000003674	3.01163	Intron (uc001upd.3/221178, intron 4 of 14)	13	24825832	24876954	51123	1	221178	uc010tcy.1	-20687	ENSG00000182957	SPATA13	spermatogenesis associated 13
chr13	25257644	25258687	1044	*	PEAK_000000005665	2.83258	Intron (uc001upp.3/479, intron 2 of 22)	13	25254549	25285923	31375	1	479	uc001upp.3	3095	ENSG00000075673	ATP12A	ATPase H+/K+ transporting non-gastric alpha2 subunit
chr13	25268173	25268583	411	*	PEAK_000000006589	2.76959	Exon (uc001upp.3/479, exon 11 of 23)	13	25254549	25285923	31375	1	479	uc001upp.3	13624	ENSG00000075673	ATP12A	ATPase H+/K+ transporting non-gastric alpha2 subunit
chr13	25301922	25302321	400	*	PEAK_000000000610	3.56752	Distal Intergenic	13	25338301	25370433	32133	1	56163	uc001upq.1	-35980	ENSG00000132972	RNF17	ring finger protein 17
chr13	25568373	25572069	3697	*	PEAK_000000003215	3.0627	Distal Intergenic	13	25502893	25542607	39715	2	646405	uc001upx.4	-25766	NA	TPTE2P1	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 1
chr13	25609696	25612043	2348	*	PEAK_000000007081	2.7351	Distal Intergenic	13	25670276	25672704	2429	1	5042	uc001upy.3	-58233	ENSG00000151846	PABPC3	poly(A) binding protein, cytoplasmic 3
chr13	25688197	25688709	513	*	PEAK_000000000960	3.4398	Distal Intergenic	13	25670276	25672704	2429	1	5042	uc001upy.3	17921	ENSG00000151846	PABPC3	poly(A) binding protein, cytoplasmic 3
chr13	25860935	25861971	1037	*	PEAK_000000006936	2.74523	Promoter (<=1kb)	13	25802307	25861704	59398	2	9107	uc001uqe.1	0	ENSG00000139505	MTMR6	myotubularin related protein 6
chr13	25949790	25951585	1796	*	PEAK_000000004331	2.94656	Intron (uc001uqk.3/51761, intron 1 of 36)	13	25946209	26595420	649212	1	51761	uc001uqk.3	3581	ENSG00000132932	ATP8A2	ATPase phospholipid transporting 8A2
chr13	26148678	26149105	428	*	PEAK_000000002993	3.09087	Exon (uc001uqk.3/51761, exon 19 of 37)	13	26141271	26501421	360151	1	51761	uc010aaj.1	7407	ENSG00000132932	ATP8A2	ATPase phospholipid transporting 8A2
chr13	26758598	26759132	535	*	PEAK_000000003063	3.08254	Intron (uc001uqn.1/6049, intron 1 of 5)	13	26786905	26795894	8990	2	6049	uc001uqo.3	36762	ENSG00000127870	RNF6	ring finger protein (C3H2C3 type) 6
chr13	27056690	27057429	740	*	PEAK_000000008250	2.6586	Distal Intergenic	13	27131840	27263082	131243	1	10810	uc001uqv.3	-74411	ENSG00000132970	WASF3	WAS protein family member 3
chr13	27272261	27273437	1177	*	PEAK_000000008548	2.63866	Distal Intergenic	13	27329339	27334922	5584	2	2835	uc010aal.3	61485	ENSG00000132975	GPR12	G protein-coupled receptor 12
chr13	27503807	27505105	1299	*	PEAK_000000008429	2.64561	Distal Intergenic	13	27329339	27334922	5584	2	2835	uc010aal.3	-168885	ENSG00000132975	GPR12	G protein-coupled receptor 12
chr13	27520399	27521498	1100	*	PEAK_000000005733	2.82785	Distal Intergenic	13	27329339	27334922	5584	2	2835	uc010aal.3	-185477	ENSG00000132975	GPR12	G protein-coupled receptor 12
chr13	27557927	27559848	1922	*	PEAK_000000003304	3.05268	Distal Intergenic	13	27640287	27746033	105747	2	219333	uc001uqy.3	186185	ENSG00000152484	USP12	ubiquitin specific peptidase 12
chr13	27932854	27933866	1013	*	PEAK_000000004597	2.92087	Distal Intergenic	13	27998681	28009846	11166	1	2971	uc001ure.2	-64815	ENSG00000122034	GTF3A	general transcription factor IIIA
chr13	27948674	27951815	3142	*	PEAK_000000007986	2.67616	Distal Intergenic	13	27998681	28009846	11166	1	2971	uc001ure.2	-46866	ENSG00000122034	GTF3A	general transcription factor IIIA
chr13	27999731	28000526	796	*	PEAK_000000005027	2.88449	Promoter (<=1kb)	13	27999548	28009846	10299	1	2971	uc001urg.2	183	ENSG00000122034	GTF3A	general transcription factor IIIA
chr13	28400839	28406173	5335	*	PEAK_000000002532	3.14606	Distal Intergenic	13	28366780	28368089	1310	1	219409	uc001urr.1	34059	ENSG00000169840	GSX1	GS homeobox 1
chr13	28558337	28558960	624	*	PEAK_000000004588	2.92156	Intron (uc010aan.1/646625, intron 1 of 1)	13	28552243	28562774	10532	2	646625	uc010aan.1	3814	ENSG00000183463	URAD	ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5-) decarboxylase
chr13	28632988	28633679	692	*	PEAK_000000003402	3.04189	Intron (uc001urw.3/2322, intron 21 of 23)	13	28577411	28674729	97319	2	2322	uc001urw.3	41050	ENSG00000122025	FLT3	fms related tyrosine kinase 3
chr13	28713256	28714157	902	*	PEAK_000000008396	2.64793	Promoter (<=1kb)	13	28710980	28713311	2332	2	100288730	uc021rhn.1	0	NA	PAN3-AS1	PAN3 antisense RNA 1
chr13	29232223	29232905	683	*	PEAK_000000009128	2.5968	Promoter (<=1kb)	13	29233141	29253093	19953	1	51371	uc001usf.3	-236	ENSG00000132963	POMP	proteasome maturation protein
chr13	29935792	29937670	1879	*	PEAK_000000004849	2.89886	Intron (uc001usl.4/23281, intron 6 of 13)	13	30002777	30080084	77308	1	23281	uc001usm.4	-65107	ENSG00000132938	MTUS2	microtubule associated tumor suppressor candidate 2
chr13	29942864	29943762	899	*	PEAK_000000003549	3.0274	Intron (uc001usl.4/23281, intron 6 of 13)	13	30002777	30080084	77308	1	23281	uc001usm.4	-59015	ENSG00000132938	MTUS2	microtubule associated tumor suppressor candidate 2
chr13	30046534	30047561	1028	*	PEAK_000000004761	2.90678	Intron (uc001usl.4/23281, intron 7 of 13)	13	30050652	30061887	11236	2	100874107	uc001usn.3	14326	NA	MTUS2-AS1	MTUS2 antisense RNA 1
chr13	30344867	30345787	921	*	PEAK_000000010225	2.48765	Intron (uc001usp.3/5412, intron 2 of 4)	13	30338545	30424820	86276	2	5412	uc001usp.3	79033	ENSG00000122042	UBL3	ubiquitin like 3
chr13	30686687	30690475	3789	*	PEAK_000000003466	3.03593	Distal Intergenic	13	30510668	30524625	13958	1	440131	uc010aav.3	176019	NA	LINC00544	long intergenic non-protein coding RNA 544
chr13	30706267	30707062	796	*	PEAK_000000006024	2.80822	Distal Intergenic	13	30776767	30881191	104425	2	84056	uc001uss.4	174129	ENSG00000102781	KATNAL1	katanin p60 subunit A like 1
chr13	30945095	30948824	3730	*	PEAK_000000009702	2.54452	Promoter (<=1kb)	13	30914407	30948036	33630	2	100188949	uc001usu.3	0	ENSG00000238121	LINC00426	long intergenic non-protein coding RNA 426
chr13	30981433	30982940	1508	*	PEAK_000000005695	2.83026	Distal Intergenic	13	30914407	30948036	33630	2	100188949	uc001usu.3	-33397	ENSG00000238121	LINC00426	long intergenic non-protein coding RNA 426
chr13	31035663	31036118	456	*	PEAK_000000004925	2.89295	Promoter (2-3kb)	13	31032879	31038384	5506	2	3146	uc001usv.3	2266	ENSG00000189403	HMGB1	high mobility group box 1
chr13	31189507	31191102	1596	*	PEAK_000000007503	2.70819	Promoter (<=1kb)	13	31032879	31191510	158632	2	3146	uc001usz.3	408	ENSG00000189403	HMGB1	high mobility group box 1
chr13	31248282	31248795	514	*	PEAK_000000001794	3.25511	Distal Intergenic	13	31287615	31338565	50951	1	241	uc010tdr.2	-38820	ENSG00000132965	ALOX5AP	arachidonate 5-lipoxygenase activating protein
chr13	31253673	31254329	657	*	PEAK_000000009314	2.58074	Distal Intergenic	13	31287615	31338565	50951	1	241	uc010tdr.2	-33286	ENSG00000132965	ALOX5AP	arachidonate 5-lipoxygenase activating protein
chr13	31376716	31377548	833	*	PEAK_000000000173	3.93226	Promoter (<=1kb)	13	31377343	31384782	7440	1	100874158	uc031qkx.1	0	ENSG00000237879	LINC00398	long intergenic non-protein coding RNA 398
