seqnames	start	end	width	strand	V4	V5	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr16	68562514	68562974	461	*	PEAK_000000004254	3.04798	Promoter (1-2kb)	16	68564048	68601039	36992	1	146198	uc002ewb.3	-1074	ENSG00000184939	ZFP90	ZFP90 zinc finger protein
chr16	68881091	68881786	696	*	PEAK_000000004059	3.07203	Intron (uc002ewh.3/79613, intron 1 of 3)	16	68877509	68901883	24375	1	79613	uc002ewh.3	3582	ENSG00000103047	TANGO6	transport and golgi organization 6 homolog
chr16	68936150	68937113	964	*	PEAK_000000003790	3.10601	Exon (uc002ewi.4/79613, exon 9 of 18)	16	68877509	68901883	24375	1	79613	uc002ewh.3	58641	ENSG00000103047	TANGO6	transport and golgi organization 6 homolog
chr16	69157874	69158294	421	*	PEAK_000000000654	3.78949	Intron (uc002ewn.2/54921, intron 3 of 3)	16	69151912	69166071	14160	2	54921	uc002ewn.2	7777	ENSG00000168802	CHTF8	chromosome transmission fidelity factor 8
chr16	69184025	69184450	426	*	PEAK_000000002238	3.34844	Exon (uc002ewr.2/84916, exon 7 of 15)	16	69177072	69187969	10898	1	84916	uc010cfj.1	6953	ENSG00000141076	UTP4	UTP4, small subunit processome component
chr16	69344664	69345221	558	*	PEAK_000000003980	3.08365	Promoter (<=1kb)	16	69345287	69358946	13660	1	27183	uc002eww.3	-66	ENSG00000132612	VPS4A	vacuolar protein sorting 4 homolog A (S. cerevisiae)
chr16	69429959	69433997	4039	*	PEAK_000000003225	3.18866	Distal Intergenic	16	69389464	69419891	30428	2	7014	uc002exd.4	-10068	ENSG00000132604	TERF2	telomeric repeat binding factor 2
chr16	69743407	69743850	444	*	PEAK_000000000189	4.1563	3' UTR	16	69726772	69738569	11798	1	10725	uc002exo.2	16635	ENSG00000102908	NFAT5	nuclear factor of activated T-cells 5, tonicity-responsive
chr16	69830552	69831325	774	*	PEAK_000000003778	3.10797	Intron (uc031qwu.1/11060, intron 2 of 8)	16	69796187	69944308	148122	1	11060	uc031qwu.1	34365	ENSG00000198373	WWP2	WW domain containing E3 ubiquitin protein ligase 2
chr16	69964138	69964687	550	*	PEAK_000000004191	3.05645	Promoter (2-3kb)	16	69966984	69967083	100	1	406932	uc002exx.1	-2297	ENSG00000208017	MIR140	microRNA 140
chr16	70687523	70687988	466	*	PEAK_000000003014	3.21833	Intron (uc002ezh.2/146433, intron 2 of 6)	16	70710784	70713958	3175	2	92154	uc002ezk.1	25970	ENSG00000132613	MTSS1L	metastasis suppressor 1-like
chr16	70804827	70805389	563	*	PEAK_000000001279	3.55664	Intron (uc002ezp.2/100130894, intron 5 of 5)	16	70788963	70807154	18192	1	100130894	uc002ezp.2	15864	ENSG00000214353	VAC14-AS1	VAC14 antisense RNA 1
chr16	71033444	71033875	432	*	PEAK_000000007246	2.2628	Intron (uc031qwy.1/54768, intron 63 of 85)	16	70841287	70900232	58946	2	54768	uc010cfy.4	-133212	ENSG00000157423	HYDIN	HYDIN, axonemal central pair apparatus protein
chr16	71446563	71447481	919	*	PEAK_000000002519	3.29818	Distal Intergenic	16	71481506	71487876	6371	2	7571	uc002fad.3	40395	ENSG00000167377	ZNF23	zinc finger protein 23
chr16	71914420	71916758	2339	*	PEAK_000000001957	3.40413	Promoter (<=1kb)	16	71893583	71914379	20797	2	55565	uc002fbe.3	-41	ENSG00000102984	ZNF821	zinc finger protein 821
chr16	72535937	72537606	1670	*	PEAK_000000005570	2.87892	Intron (uc002fci.1/uc002fci.1, intron 1 of 1)	16	72152996	72206349	53354	2	83449	uc002fcf.3	-329588	ENSG00000118557	PMFBP1	polyamine modulated factor 1 binding protein 1
chr16	74657025	74657649	625	*	PEAK_000000003063	3.21096	3' UTR	16	74655297	74666579	11283	2	55159	uc010vmx.2	8930	ENSG00000168411	RFWD3	ring finger and WD repeat domain 3
chr16	74846632	74847125	494	*	PEAK_000000004116	3.06662	Distal Intergenic	16	74746856	74808729	61874	2	79152	uc002fde.2	-37903	ENSG00000103089	FA2H	fatty acid 2-hydroxylase
chr16	75032001	75032753	753	*	PEAK_000000000627	3.80181	Promoter (<=1kb)	16	75032915	75138903	105989	1	84937	uc010vmz.1	-162	ENSG00000186187	ZNRF1	zinc and ring finger 1, E3 ubiquitin protein ligase
chr16	75144188	75145416	1229	*	PEAK_000000003301	3.17605	3' UTR	16	75145758	75150670	4913	2	197257	uc002fdm.3	5254	ENSG00000166816	LDHD	lactate dehydrogenase D
chr16	75498629	75499211	583	*	PEAK_000000003730	3.11304	Promoter (<=1kb)	16	75477142	75498584	21443	2	124491	uc002fec.3	-45	ENSG00000166822	TMEM170A	transmembrane protein 170A
chr16	75505582	75506117	536	*	PEAK_000000002367	3.32349	Downstream (<1kb)	16	75477142	75498584	21443	2	124491	uc002fec.3	-6998	ENSG00000166822	TMEM170A	transmembrane protein 170A
chr16	75551278	75551789	512	*	PEAK_000000004884	2.9648	Distal Intergenic	16	75562428	75569068	6641	2	23563	uc002fei.3	17279	ENSG00000135702	CHST5	carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 5
chr16	75823130	75823571	442	*	PEAK_000000001371	3.53576	Distal Intergenic	16	75675462	75682541	7080	2	3735	uc010cha.1	-140589	ENSG00000065427	KARS	lysyl-tRNA synthetase
chr16	77205664	77206188	525	*	PEAK_000000005139	2.93362	Distal Intergenic	16	77224836	77233543	8708	1	22879	uc002fez.3	-18648	ENSG00000103111	MON1B	MON1 homolog B, secretory trafficking associated
chr16	77269902	77270628	727	*	PEAK_000000002251	3.34589	Distal Intergenic	16	77246172	77246976	805	1	100130958	uc002ffb.3	23730	ENSG00000205078	SYCE1L	synaptonemal complex central element protein 1-like
chr16	77709108	77709996	889	*	PEAK_000000000088	4.36151	Distal Intergenic	16	77756389	77760697	4309	1	283927	uc002fff.3	-46393	ENSG00000140876	NUDT7	nudix hydrolase 7
chr16	80499849	80500248	400	*	PEAK_000000005522	2.88695	Distal Intergenic	16	80574854	80584541	9688	1	83657	uc002ffo.3	-74606	ENSG00000168589	DYNLRB2	dynein light chain roadblock-type 2
chr16	81399820	81400303	484	*	PEAK_000000001470	3.50621	Intron (uc002fgo.3/8139, intron 9 of 10)	16	81418623	81418698	76	1	100616150	uc021tls.1	-18320	ENSG00000273048	MIR4720	microRNA 4720
chr16	81657020	81657419	400	*	PEAK_000000002752	3.26005	Intron (uc002fgp.3/80790, intron 3 of 20)	16	81643912	81745367	101456	1	80790	uc010vnq.2	13108	ENSG00000153815	CMIP	c-Maf inducing protein
chr16	81756629	81757301	673	*	PEAK_000000000158	4.20297	Distal Intergenic	16	81812899	81991899	179001	1	5336	uc002fgt.3	-55598	ENSG00000197943	PLCG2	phospholipase C gamma 2
chr16	81876877	81877292	416	*	PEAK_000000004953	2.95577	Intron (uc002fgt.3/5336, intron 2 of 32)	16	81819351	81955215	135865	1	5336	uc010chg.1	57526	ENSG00000197943	PLCG2	phospholipase C gamma 2
chr16	81907368	81907776	409	*	PEAK_000000000533	3.85633	Intron (uc002fgt.3/5336, intron 7 of 32)	16	81819351	81955215	135865	1	5336	uc010chg.1	88017	ENSG00000197943	PLCG2	phospholipase C gamma 2
chr16	83248185	83249473	1289	*	PEAK_000000003141	3.2001	Intron (uc002fgx.3/1012, intron 4 of 13)	16	83541951	83542013	63	1	100422853	uc021tlx.1	-292478	ENSG00000263785	MIR3182	microRNA 3182
chr16	83389843	83390392	550	*	PEAK_000000000588	3.82716	Intron (uc002fgx.3/1012, intron 6 of 13)	16	83541951	83542013	63	1	100422853	uc021tlx.1	-151559	ENSG00000263785	MIR3182	microRNA 3182
chr16	84118006	84118694	689	*	PEAK_000000002938	3.2286	Exon (uc002fhi.3/8720, exon 10 of 23)	16	84087369	84109038	21670	2	8720	uc002fhh.3	-8968	ENSG00000140943	MBTPS1	membrane bound transcription factor peptidase, site 1
chr16	84310708	84311205	498	*	PEAK_000000000972	3.64822	Distal Intergenic	16	84328401	84363448	35048	1	58189	uc002fhv.3	-17196	ENSG00000103175	WFDC1	WAP four-disulfide core domain 1
chr16	84544783	84545324	542	*	PEAK_000000001579	3.47861	Distal Intergenic	16	84509966	84538288	28323	2	57707	uc002fib.3	-6495	ENSG00000140950	TLDC1	TBC/LysM-associated domain containing 1
chr16	84655743	84656730	988	*	PEAK_000000005475	2.89154	Distal Intergenic	16	84599204	84651669	52466	2	23406	uc002fid.3	-4074	ENSG00000103187	COTL1	coactosin-like F-actin binding protein 1
chr16	84771644	84772433	790	*	PEAK_000000000004	5.36857	Intron (uc002fii.3/9100, intron 2 of 13)	16	84733555	84813527	79973	1	9100	uc002fii.3	38089	ENSG00000103194	USP10	ubiquitin specific peptidase 10
chr16	84787937	84788342	406	*	PEAK_000000001146	3.593	Intron (uc002fii.3/9100, intron 4 of 13)	16	84733555	84813527	79973	1	9100	uc002fii.3	54382	ENSG00000103194	USP10	ubiquitin specific peptidase 10
chr16	84985859	84986258	400	*	PEAK_000000003967	3.08504	Distal Intergenic	16	85008067	85045141	37075	2	55625	uc002fiq.2	58883	ENSG00000153786	ZDHHC7	zinc finger DHHC-type containing 7
chr16	85855010	85855486	477	*	PEAK_000000002791	3.25379	Distal Intergenic	16	85833173	85840607	7435	1	1327	uc002fje.3	21837	ENSG00000131143	COX4I1	cytochrome c oxidase subunit 4I1
chr16	85903101	85904221	1121	*	PEAK_000000006470	2.73266	Distal Intergenic	16	85932774	85956211	23438	1	3394	uc002fjh.3	-28553	ENSG00000140968	IRF8	interferon regulatory factor 8
chr16	86597215	86597947	733	*	PEAK_000000003667	3.12247	Promoter (2-3kb)	16	86600857	86602537	1681	1	2303	uc002fjq.3	-2910	ENSG00000176692	FOXC2	forkhead box C2
chr16	87421915	87422314	400	*	PEAK_000000006614	2.69186	Intron (uc010vot.2/79791, intron 8 of 9)	16	87362942	87425708	62767	2	79791	uc010vot.2	3394	ENSG00000103264	FBXO31	F-box protein 31
chr16	87802685	87803094	410	*	PEAK_000000001234	3.56749	Distal Intergenic	16	87741418	87799598	58181	2	54758	uc002fki.3	-3087	ENSG00000104731	KLHDC4	kelch domain containing 4
chr16	87811347	87814167	2821	*	PEAK_000000001588	3.47705	Distal Intergenic	16	87741418	87799598	58181	2	54758	uc002fki.3	-11749	ENSG00000104731	KLHDC4	kelch domain containing 4
chr16	87883590	87884043	454	*	PEAK_000000005765	2.85205	Intron (uc002fkm.3/8140, intron 8 of 9)	16	87863629	87903100	39472	2	8140	uc002fkm.3	19057	ENSG00000103257	SLC7A5	solute carrier family 7 member 5
chr16	87990149	87990639	491	*	PEAK_000000006624	2.68957	Promoter (2-3kb)	16	87993477	88110924	117448	1	54971	uc021tml.1	-2838	ENSG00000172530	BANP	BTG3 associated nuclear protein
chr16	88320929	88321328	400	*	PEAK_000000006106	2.80744	Distal Intergenic	16	88493879	88507165	13287	1	84627	uc002fku.2	-172551	ENSG00000225614	ZNF469	zinc finger protein 469
chr16	88987296	88989098	1803	*	PEAK_000000005876	2.83825	Intron (uc002fml.2/863, intron 10 of 10)	16	88941263	89007608	66346	2	863	uc002fml.2	18510	ENSG00000129993	CBFA2T3	core-binding factor, runt domain, alpha subunit 2; translocated to, 3
chr16	89282720	89283410	691	*	PEAK_000000005155	2.93098	Promoter (<=1kb)	16	89284111	89295965	11855	1	197320	uc002fmv.3	-701	ENSG00000170100	ZNF778	zinc finger protein 778
chr16	89355879	89356348	470	*	PEAK_000000000210	4.13079	Promoter (1-2kb)	16	89345480	89358185	12706	2	29123	uc002fnb.1	1837	ENSG00000167522	ANKRD11	ankyrin repeat domain 11
chr16	89600766	89601250	485	*	PEAK_000000005046	2.94529	Intron (uc002fni.3/6687, intron 9 of 9)	16	89607704	89619543	11840	1	6687	uc002fnk.2	-6454	ENSG00000197912	SPG7	SPG7, paraplegin matrix AAA peptidase subunit
chr16	89623621	89624416	796	*	PEAK_000000004787	2.97838	Promoter (2-3kb)	16	89627065	89633237	6173	1	6137	uc002fnm.2	-2649	ENSG00000167526	RPL13	ribosomal protein L13
chr16	89859472	89859894	423	*	PEAK_000000001949	3.40719	Intron (uc002fou.1/2175, intron 32 of 42)	16	89803959	89883065	79107	2	2175	uc002fou.1	23171	ENSG00000187741	FANCA	Fanconi anemia complementation group A
chr16	90147709	90148515	807	*	PEAK_000000005557	2.88092	Distal Intergenic	16	90122974	90142338	19365	2	11105	uc010cje.3	-5371	ENSG00000126856	PRDM7	PR domain 7
chr17	902348	902950	603	*	PEAK_000000005970	2.82598	Promoter (1-2kb)	17	900357	905390	5034	1	29928	uc002fsc.3	1991	ENSG00000278501	TIMM22	translocase of inner mitochondrial membrane 22 homolog (yeast)
chr17	1268692	1269144	453	*	PEAK_000000001431	3.51705	Intron (uc002fsj.3/7531, intron 5 of 5)	17	1247834	1303556	55723	2	7531	uc002fsj.3	34412	ENSG00000108953	YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon
chr17	3640860	3641420	561	*	PEAK_000000000489	3.89036	Intron (uc002fwo.4/3682, intron 11 of 30)	17	3627197	3629992	2796	1	83903	uc002fwp.3	13663	ENSG00000177602	GSG2	germ cell associated 2 (haspin)
chr17	3730501	3730969	469	*	PEAK_000000000349	3.99373	Promoter (<=1kb)	17	3725799	3729509	3711	2	55421	uc031qya.1	-992	ENSG00000074356	NCBP3	nuclear cap binding subunit 3
chr17	3749538	3750081	544	*	PEAK_000000005511	2.88834	Promoter (<=1kb)	17	3710045	3749545	39501	2	55421	uc010ckl.2	0	ENSG00000074356	NCBP3	nuclear cap binding subunit 3
chr17	4613130	4613602	473	*	PEAK_000000001196	3.57521	Promoter (<=1kb)	17	4613789	4623935	10147	1	409	uc031qyc.1	-187	ENSG00000141480	ARRB2	arrestin, beta 2
chr17	4870647	4871122	476	*	PEAK_000000004117	3.06614	Promoter (<=1kb)	17	4862521	4871132	8612	2	9552	uc002gae.3	10	ENSG00000091640	SPAG7	sperm associated antigen 7
chr17	5152915	5153448	534	*	PEAK_000000001191	3.57759	Distal Intergenic	17	5112216	5138155	25940	2	388325	uc002gbh.3	-14760	ENSG00000161929	SCIMP	SLP adaptor and CSK interacting membrane protein
chr17	6917847	6918610	764	*	PEAK_000000005205	2.92593	Promoter (<=1kb)	17	6917464	6920843	3380	1	100529209	uc002ged.3	383	ENSG00000161939	RNASEK-C17orf49	RNASEK-C17orf49 readthrough
chr17	6948785	6949589	805	*	PEAK_000000003166	3.19609	Promoter (1-2kb)	17	6944949	6947242	2294	2	162515	uc002gei.1	-1543	ENSG00000174326	SLC16A11	solute carrier family 16 member 11
chr17	7591134	7591692	559	*	PEAK_000000000540	3.85275	Promoter (<=1kb)	17	7591667	7606820	15154	1	55135	uc002gip.3	0	ENSG00000141499	WRAP53	WD repeat containing, antisense to TP53
chr17	7944758	7945171	414	*	PEAK_000000002509	3.29961	Promoter (2-3kb)	17	7942358	7952451	10094	1	247	uc002gju.3	2400	ENSG00000179593	ALOX15B	arachidonate 15-lipoxygenase, type B
chr17	7960908	7961307	400	*	PEAK_000000004095	3.06862	3' UTR	17	7942358	7952451	10094	1	247	uc002gju.3	18550	ENSG00000179593	ALOX15B	arachidonate 15-lipoxygenase, type B
chr17	8041809	8042309	501	*	PEAK_000000003258	3.18348	Exon (uc021tps.1/uc021tps.1, exon 1 of 1)	17	8043788	8045509	1722	2	5187	uc010cns.3	3200	ENSG00000179094	PER1	period circadian clock 1
chr17	8062071	8062633	563	*	PEAK_000000002707	3.26782	Promoter (2-3kb)	17	8047374	8059678	12305	2	5187	uc010vur.1	-2393	ENSG00000179094	PER1	period circadian clock 1
chr17	8280145	8280628	484	*	PEAK_000000005296	2.91334	Promoter (<=1kb)	17	8271973	8280029	8057	2	124751	uc002glg.1	-116	ENSG00000184619	KRBA2	KRAB-A domain containing 2
chr17	8286378	8287026	649	*	PEAK_000000001714	3.44983	Promoter (<=1kb)	17	8280834	8286565	5732	2	6154	uc002glh.1	0	ENSG00000161970	RPL26	ribosomal protein L26
chr17	8313677	8314083	407	*	PEAK_000000004318	3.04057	Distal Intergenic	17	8294023	8301144	7122	2	643904	uc010vuy.1	-12533	ENSG00000189051	RNF222	ring finger protein 222
chr17	8798308	8798904	597	*	PEAK_000000002600	3.28299	Intron (uc002glt.3/23533, intron 14 of 18)	17	8782233	8815834	33602	2	23533	uc002glt.3	16930	ENSG00000141506	PIK3R5	phosphoinositide-3-kinase regulatory subunit 5
chr17	8901318	8901791	474	*	PEAK_000000002033	3.38904	Distal Intergenic	17	8924859	9147317	222459	1	9423	uc002glw.4	-23068	ENSG00000065320	NTN1	netrin 1
chr17	10520019	10521728	1710	*	PEAK_000000004537	3.01254	Intron (uc002gml.1/uc002gml.1, intron 10 of 10)	17	10531843	10560626	28784	2	4621	uc002gmq.2	38898	ENSG00000109063	MYH3	myosin, heavy chain 3, skeletal muscle, embryonic
chr17	12933870	12934310	441	*	PEAK_000000003453	3.15139	Distal Intergenic	17	12894929	12921381	26453	2	60528	uc002gnz.4	-12489	ENSG00000006744	ELAC2	elaC ribonuclease Z 2
chr17	16267068	16267493	426	*	PEAK_000000004147	3.06216	Distal Intergenic	17	16245848	16256812	10965	2	201161	uc002gpw.3	-10256	ENSG00000166582	CENPV	centromere protein V
chr17	16424485	16425098	614	*	PEAK_000000001449	3.51328	Distal Intergenic	17	16345319	16395505	50187	2	388341	uc002gqh.3	-28980	ENSG00000181350	LRRC75A	leucine rich repeat containing 75A
chr17	17258057	17259588	1532	*	PEAK_000000004778	2.97955	Distal Intergenic	17	17206680	17250977	44298	1	56953	uc002grf.3	51377	ENSG00000205309	NT5M	5',3'-nucleotidase, mitochondrial
chr17	17517037	17517520	484	*	PEAK_000000000292	4.04071	Distal Intergenic	17	17408877	17495017	86141	2	10400	uc002grl.4	-22020	ENSG00000133027	PEMT	phosphatidylethanolamine N-methyltransferase
chr17	19241572	19242016	445	*	PEAK_000000000771	3.72967	Intron (uc010cqm.1/27077, intron 1 of 6)	17	19247819	19247887	69	2	100302256	uc021trz.1	5871	ENSG00000221540	MIR1180	microRNA 1180
chr17	19416872	19417640	769	*	PEAK_000000001398	3.52641	Distal Intergenic	17	19437167	19463609	26443	1	55244	uc010vyy.1	-19527	ENSG00000142494	SLC47A1	solute carrier family 47 member 1
chr17	19895838	19896629	792	*	PEAK_000000003091	3.20778	Distal Intergenic	17	19807765	19881169	73405	2	11216	uc002gwo.4	-14669	ENSG00000108599	AKAP10	A-kinase anchoring protein 10
chr17	20024916	20025481	566	*	PEAK_000000001442	3.51486	Intron (uc002gwq.3/92521, intron 3 of 14)	17	20059307	20142743	83437	1	92521	uc002gwt.3	-33826	ENSG00000128487	SPECC1	sperm antigen with calponin homology and coiled-coil domains 1
chr17	20129879	20130601	723	*	PEAK_000000004890	2.96368	Intron (uc002gwq.3/92521, intron 4 of 14)	17	20059307	20142743	83437	1	92521	uc002gwt.3	70572	ENSG00000128487	SPECC1	sperm antigen with calponin homology and coiled-coil domains 1
chr17	21183487	21183886	400	*	PEAK_000000003515	3.14344	Distal Intergenic	17	21187968	21218551	30584	1	5606	uc002gys.3	-4082	ENSG00000034152	MAP2K3	mitogen-activated protein kinase kinase 3
chr17	21191118	21192320	1203	*	PEAK_000000005543	2.88328	Promoter (<=1kb)	17	21191348	21218551	27204	1	5606	uc021tsq.1	0	ENSG00000034152	MAP2K3	mitogen-activated protein kinase kinase 3
chr17	25563033	25564142	1110	*	PEAK_000000004250	3.04845	Distal Intergenic	17	25620936	25621022	87	2	100616277	uc021ttf.1	56880	ENSG00000263583	MIR4522	microRNA 4522
chr17	25928521	25929279	759	*	PEAK_000000004714	2.98796	Exon (uc002gzj.1/8844, exon 13 of 16)	17	25936940	25950718	13779	1	8844	uc002gzn.3	-7661	ENSG00000141068	KSR1	kinase suppressor of ras 1
chr17	25981564	25982039	476	*	PEAK_000000001960	3.40333	Distal Intergenic	17	25958174	25976586	18413	1	3965	uc002gzp.3	23390	ENSG00000168961	LGALS9	lectin, galactoside-binding, soluble, 9
chr17	26132173	26132717	545	*	PEAK_000000002175	3.36304	Intron (uc010crh.1/4843, intron 15 of 17)	17	26083792	26127555	43764	2	4843	uc002gzu.3	-4618	ENSG00000007171	NOS2	nitric oxide synthase 2
chr17	26206837	26207404	568	*	PEAK_000000003302	3.17599	5' UTR	17	26205340	26220409	15070	2	201229	uc002gzx.3	13005	ENSG00000232859	LYRM9	LYR motif containing 9
chr17	26220453	26220938	486	*	PEAK_000000001348	3.54138	Promoter (<=1kb)	17	26205340	26220409	15070	2	201229	uc002gzx.3	-44	ENSG00000232859	LYRM9	LYR motif containing 9
chr17	26821706	26822120	415	*	PEAK_000000003226	3.18859	Intron (uc002hbh.3/9058, intron 9 of 11)	17	26833278	26865175	31898	1	8456	uc010crm.3	-11158	ENSG00000109101	FOXN1	forkhead box N1
chr17	26867644	26868233	590	*	PEAK_000000002931	3.2289	Distal Intergenic	17	26873725	26879646	5922	2	9094	uc002hbk.2	11413	ENSG00000109103	UNC119	unc-119 lipid binding chaperone
chr17	27053792	27054345	554	*	PEAK_000000001354	3.54014	Promoter (<=1kb)	17	27051366	27053949	2584	2	116238	uc010waw.2	0	ENSG00000160606	TLCD1	TLC domain containing 1
chr17	27090235	27091283	1049	*	PEAK_000000000346	3.99509	Intron (uc002hct.1/55731, intron 1 of 2)	17	27071023	27076662	5640	1	9618	uc002hcq.1	19212	ENSG00000076604	TRAF4	TNF receptor associated factor 4
chr17	27229900	27230691	792	*	PEAK_000000000710	3.75855	Promoter (<=1kb)	17	27224799	27229975	5177	2	147015	uc002hdd.4	0	ENSG00000167536	DHRS13	dehydrogenase/reductase (SDR family) member 13
chr17	27243206	27243741	536	*	PEAK_000000004893	2.96352	Intron (uc010wbb.1/57649, intron 8 of 13)	17	27236236	27252690	16455	2	57649	uc002hdh.1	8949	ENSG00000109118	PHF12	PHD finger protein 12
chr17	27438950	27440646	1697	*	PEAK_000000003524	3.14231	Intron (uc010wbc.1/399687, intron 26 of 36)	17	27400528	27448741	48214	2	399687	uc010wbc.1	8095	ENSG00000196535	MYO18A	myosin XVIIIA
chr17	27442880	27444457	1578	*	PEAK_000000000576	3.83347	Exon (uc010wbc.1/399687, exon 7 of 37)	17	27400528	27448741	48214	2	399687	uc010wbc.1	4284	ENSG00000196535	MYO18A	myosin XVIIIA
chr17	27472281	27472840	560	*	PEAK_000000000465	3.90423	Intron (uc010csa.1/399687, intron 38 of 39)	17	27400528	27467404	66877	2	399687	uc002hds.2	-4877	ENSG00000196535	MYO18A	myosin XVIIIA
chr17	27546169	27547088	920	*	PEAK_000000000297	4.03718	Distal Intergenic	17	27573875	27581502	7628	1	1411	uc002hdw.3	-26787	ENSG00000108255	CRYBA1	crystallin beta A1
chr17	27579296	27581065	1770	*	PEAK_000000003316	3.17237	Exon (uc002hdw.3/1411, exon 5 of 6)	17	27573875	27581502	7628	1	1411	uc002hdw.3	5421	ENSG00000108255	CRYBA1	crystallin beta A1
chr17	27618125	27619043	919	*	PEAK_000000003138	3.20065	Promoter (2-3kb)	17	27582854	27621166	38313	2	57532	uc002hdx.4	2123	ENSG00000108256	NUFIP2	nuclear fragile X mental retardation protein interacting protein 2
chr17	27696858	27697739	882	*	PEAK_000000002343	3.3285	Distal Intergenic	17	27717680	27717748	69	1	100616122	uc021tty.1	-19941	ENSG00000263719	MIR4523	microRNA 4523
chr17	27907201	27907926	726	*	PEAK_000000001321	3.54775	Intron (uc002hef.2/28964, intron 13 of 19)	17	27900487	27916610	16124	2	28964	uc002hef.2	8684	ENSG00000108262	GIT1	G protein-coupled receptor kinase interacting ArfGAP 1
chr17	27966531	27967131	601	*	PEAK_000000006918	2.59011	Intron (uc002heo.1/85464, intron 2 of 14)	17	27941774	27948441	6668	2	84940	uc002hel.2	-18090	ENSG00000167549	CORO6	coronin 6
chr17	28135934	28137513	1580	*	PEAK_000000005963	2.82667	Intron (uc002heo.1/85464, intron 14 of 14)	17	28000930	28088408	87479	2	85464	uc002heq.3	-47526	ENSG00000141298	SSH2	slingshot protein phosphatase 2
chr17	28258174	28258949	776	*	PEAK_000000000675	3.78045	Promoter (1-2kb)	17	27952965	28257018	304054	2	85464	uc002heo.1	-1156	ENSG00000141298	SSH2	slingshot protein phosphatase 2
chr17	28348609	28349294	686	*	PEAK_000000005071	2.94225	Intron (uc010wbi.1/374786, intron 6 of 10)	17	28295809	28435470	139662	1	374786	uc010cse.3	52800	ENSG00000176927	EFCAB5	EF-hand calcium binding domain 5
chr17	28420432	28420991	560	*	PEAK_000000002318	3.3335	Intron (uc002het.3/374786, intron 22 of 22)	17	28443825	28513493	69669	1	84081	uc002heu.4	-22834	ENSG00000126653	NSRP1	nuclear speckle splicing regulatory protein 1
chr17	28430381	28432116	1736	*	PEAK_000000002037	3.38792	Intron (uc002het.3/374786, intron 22 of 22)	17	28443825	28513493	69669	1	84081	uc002heu.4	-11709	ENSG00000126653	NSRP1	nuclear speckle splicing regulatory protein 1
chr17	28663314	28663856	543	*	PEAK_000000006694	2.67169	Promoter (2-3kb)	17	28643366	28661065	17700	2	388364	uc002hfa.1	-2249	ENSG00000182271	TMIGD1	transmembrane and immunoglobulin domain containing 1
chr17	28666973	28667674	702	*	PEAK_000000003716	3.11547	Distal Intergenic	17	28643366	28661065	17700	2	388364	uc002hfa.1	-5908	ENSG00000182271	TMIGD1	transmembrane and immunoglobulin domain containing 1
chr17	29152796	29153612	817	*	PEAK_000000004562	3.00822	Promoter (1-2kb)	17	29109702	29151778	42077	2	51379	uc002hfr.4	-1018	ENSG00000176390	CRLF3	cytokine receptor-like factor 3
chr17	29764238	29764678	441	*	PEAK_000000001094	3.60704	Intron (uc002hgn.1/84440, intron 3 of 14)	17	29718642	29865232	146591	1	84440	uc002hgn.1	45596	ENSG00000131242	RAB11FIP4	RAB11 family interacting protein 4 (class II)
chr17	30530564	30531105	542	*	PEAK_000000005871	2.83871	Exon (uc002hgv.3/55288, exon 16 of 18)	17	30477387	30478590	1204	2	503640	uc002hhc.4	-51974	NA	ARGFXP2	arginine-fifty homeobox pseudogene 2
chr17	30579128	30580342	1215	*	PEAK_000000003733	3.11283	Distal Intergenic	17	30593195	30651680	58486	1	162494	uc002hhe.1	-12853	ENSG00000141314	RHBDL3	rhomboid, veinlet-like 3 (Drosophila)
chr17	30788898	30789576	679	*	PEAK_000000000484	3.89132	Intron (uc010wbz.2/5717, intron 3 of 8)	17	30771481	30804847	33367	1	5717	uc010wbz.2	17417	ENSG00000108671	PSMD11	proteasome 26S subunit, non-ATPase 11
chr17	30985966	30987035	1070	*	PEAK_000000000634	3.79909	Exon (uc002hho.1/4642, exon 17 of 22)	17	30814105	30818271	4167	1	8851	uc002hhn.3	171861	ENSG00000176749	CDK5R1	cyclin-dependent kinase 5, regulatory subunit 1 (p35)
chr17	32106022	32106591	570	*	PEAK_000000001417	3.5198	Intron (uc002hhu.3/40, intron 9 of 9)	17	31856806	31860779	3974	2	100506677	uc002hhv.3	-245243	ENSG00000265544	AA06	uncharacterized LOC100506677
chr17	32526443	32527573	1131	*	PEAK_000000001082	3.60946	Distal Intergenic	17	31340106	32483825	1143720	2	40	uc002hhu.3	-42618	ENSG00000108684	ASIC2	acid sensing ion channel subunit 2
chr17	32747261	32747827	567	*	PEAK_000000001412	3.52308	Distal Intergenic	17	32687399	32690252	2854	2	6346	uc002hid.1	-57009	ENSG00000108702	CCL1	C-C motif chemokine ligand 1
chr17	33639824	33640275	452	*	PEAK_000000004346	3.03684	Distal Intergenic	17	33677329	33700720	23392	2	91607	uc002hjg.4	60445	ENSG00000172716	SLFN11	schlafen family member 11
